time;stockInWarehouse;stockInFinalDest;numberOfBatchLargeToAverage;numberOfBatchAverageToSmall;numberOfBatchSmallToFinal;numberOfBatchProviderToLarge;totalNumberOfBatch;stockOnRoadsProviderToLarge;stockOnRoadsLargeToAverage;stockOnRoadsAverageToSmall;stockOnRoadsSmallToFinal;stockOnRoads
928,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
929,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
930,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
931,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
932,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
933,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
934,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
935,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
936,0; 2588693,575166502;517476,6903365003;110;162;326;50;648; 15015,038318500005; 3450,3066399999993; 2985,9216499999998; 5951,087869999999;27402,354478500005
937,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
938,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
939,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
940,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
941,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
942,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
943,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
944,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
945,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
946,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
947,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
948,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
949,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
950,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
951,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
952,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
953,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
954,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
955,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
956,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
957,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
958,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
959,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
960,0; 2578642,5179785043;510988,29298250034;137;207;300;52;696; 4449,3956; 9312,69995; 7306,458900000002; 7165,9990025;28234,553452500004
961,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
962,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
963,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
964,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
965,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
966,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
967,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
968,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
969,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
970,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
971,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
972,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
973,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
974,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
975,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
976,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
977,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
978,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
979,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
980,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
981,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
982,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
983,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
984,0; 2575823,539998501;501894,2919875005;119;182;319;45;665; 4514,473749999999; 6875,074092500002; 5071,8835; 10413,08074;26874,512082499998
985,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
986,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
987,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
988,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
989,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
990,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
991,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
992,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
993,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
994,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
995,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
996,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
997,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
998,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
999,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1000,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1001,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1002,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1003,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1004,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1005,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1006,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1007,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1008,0; 2568241,0754835047;504597,51967750094;144;181;318;53;696; 12372,648315; 6029,1577449999995; 5045,167995000001; 8036,687510000002;31483,661565000002
1009,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1010,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1011,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1012,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1013,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1014,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1015,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1016,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1017,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1018,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1019,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1020,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1021,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1022,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1023,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1024,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1025,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1026,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1027,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1028,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1029,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1030,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1031,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1032,0; 2569705,1925328;500835,63763130055;116;164;299;48;627; 5424,069292499999; 7018,659632499998; 5477,22281345; 8590,7376;26510,68933845
1033,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1034,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1035,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1036,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1037,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1038,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1039,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1040,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1041,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1042,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1043,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1044,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1045,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1046,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1047,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1048,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1049,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1050,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1051,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1052,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1053,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1054,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1055,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1056,0; 2564089,9672162496;503108,1253263004;137;193;328;53;711; 3282,11144035; 5188,024049999997; 5800,5782; 6649,01635;20919,730040349998
1057,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1058,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1059,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1060,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1061,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1062,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1063,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1064,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1065,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1066,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1067,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1068,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1069,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1070,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1071,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1072,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1073,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1074,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1075,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1076,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1077,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001
1078,0; 2545311,3440728;494513,8328463003;142;173;319;53;687; 13222,360032850003; 8568,021200000001; 4620,71671345; 8253,156390000002;34664,25433630001

