time;stockInWarehouse;stockInFinalDest;stockOnRoads;numberOfBatchLargeToAverage;numberOfBatchAverageToSmall;numberOfBatchSmallToFinal;numberOfBatchProviderToLarge
3,17556E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17592E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17628E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17664E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,177E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17736E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17772E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17808E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17844E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,1788E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17916E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17952E7; 2475195,7444720007;318876,3223789999;75939,07134999995;160;214;456;62
3,17988E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18024E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,1806E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18096E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18132E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18168E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18204E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,1824E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18276E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18312E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18348E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18384E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,1842E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18456E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18492E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18528E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18564E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,186E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18636E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18672E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18708E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18744E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,1878E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18816E7; 2476832,3864020016;316188,71744900016;66923,59111999998;187;229;474;69
3,18852E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,18888E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,18924E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,1896E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,18996E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19032E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19068E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19104E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,1914E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19176E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19212E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19248E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19284E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,1932E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19356E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19392E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19428E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19464E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,195E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19536E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19572E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19608E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19644E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,1968E7; 2476254,4547620015;317840,48651899985;54308,80629000001;161;203;471;64
3,19716E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,19752E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,19788E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,19824E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,1986E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,19896E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,19932E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,19968E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20004E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,2004E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20076E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20112E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20148E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20184E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,2022E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20256E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20292E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20328E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20364E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,204E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20436E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20472E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20508E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,20544E7; 2468134,7298720027;313272,53738899983;59789,28972;150;215;446;55
3,2058E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20616E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20652E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20688E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20724E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,2076E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20796E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20832E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20868E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20904E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,2094E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,20976E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21012E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21048E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21084E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,2112E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21156E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21192E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21228E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21264E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,213E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21336E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21372E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21408E7; 2463446,870472001;309447,881249;54221,80496000003;161;232;459;42
3,21444E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,2148E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21516E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21552E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21588E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21624E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,2166E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21696E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21732E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21768E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21804E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,2184E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21876E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21912E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21948E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,21984E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,2202E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22056E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22092E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22128E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22164E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,222E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22236E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22272E7; 2447589,750562;310308,95823900006;55901,24366000001;144;212;470;65
3,22308E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22344E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,2238E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22416E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22452E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22488E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22524E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,2256E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22596E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22632E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22668E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22704E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,2274E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22776E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22812E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22848E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22884E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,2292E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22956E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,22992E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,23028E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,23064E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,231E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,23136E7; 2430978,8739278987;314317,2230189999;57232,17781410003;145;203;440;47
3,23172E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23208E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23244E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,2328E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23316E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23352E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23388E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23424E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,2346E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23496E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23532E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23568E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23604E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,2364E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23676E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23712E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23748E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23784E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,2382E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23856E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23892E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23928E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,23964E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,24E7; 2413474,5840419987;316459,26065900014;65538,01813000003;163;219;483;60
3,24036E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24072E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24108E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24144E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,2418E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24216E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24252E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24288E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24324E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,2436E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24396E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24432E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24468E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24504E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,2454E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24576E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24612E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24648E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24684E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,2472E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24756E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24792E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24828E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,24864E7; 2417768,0260219993;315856,0538889998;64771,14762999999;150;223;451;52
3,249E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,24936E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,24972E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25008E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25044E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,2508E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25116E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25152E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25188E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25224E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,2526E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25296E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25332E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25368E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25404E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,2544E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25476E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25512E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25548E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25584E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,2562E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25656E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25692E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25728E7; 2417570,333911999;315315,7837889999;64055,06283999997;166;205;447;67
3,25764E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,258E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,25836E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,25872E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,25908E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,25944E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,2598E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26016E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26052E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26088E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26124E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,2616E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26196E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26232E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26268E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26304E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,2634E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26376E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26412E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26448E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26484E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,2652E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26556E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26592E7; 2418965,5496619977;312533,29888899997;78598,02368999999;158;215;447;55
3,26628E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26664E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,267E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26736E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26772E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26808E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26844E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,2688E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26916E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26952E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,26988E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27024E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,2706E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27096E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27132E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27168E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27204E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,2724E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27276E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27312E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27348E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27384E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,2742E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27456E7; 2418114,299242;309931,8810889998;94496,46400999994;177;211;487;55
3,27492E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27528E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27564E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,276E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27636E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27672E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27708E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27744E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,2778E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27816E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27852E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27888E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27924E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,2796E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,27996E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28032E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28068E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28104E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,2814E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28176E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28212E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28248E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28284E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,2832E7; 2423711,4502519993;313329,733439;86821,79675000005;178;231;450;57
3,28356E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28392E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28428E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28464E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,285E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28536E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28572E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28608E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28644E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,2868E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28716E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28752E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28788E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28824E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,2886E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28896E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28932E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,28968E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,29004E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,2904E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,29076E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,29112E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,29148E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,29184E7; 2456839,6093519963;311202,4422889999;70355,25870000006;163;191;452;57
3,2922E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29256E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29292E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29328E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29364E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,294E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29436E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29472E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29508E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29544E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,2958E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29616E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29652E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29688E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29724E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,2976E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29796E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29832E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29868E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29904E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,2994E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
3,29976E7; 2462500,0506728985;312634,6664749001;73890,79590319999;180;232;473;60
